	control.B3	control.B4	experimental.B10	experimental.B9
MULTISPECIES: class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdIFUNC-18082	0	0	1	0
MULTISPECIES: class II aldolaseFUNC-18083	0	1	0	0
MULTISPECIES: class II fructose-bisphosphate aldolaseFUNC-18084	2	0	4	0
MULTISPECIES: class II fumarate hydrataseFUNC-18085	0	0	7	0
MULTISPECIES: class II glutamine amidotransferaseFUNC-18086	0	0	2	0
MULTISPECIES: class II poly(R)-hydroxyalkanoic acid synthaseFUNC-18087	0	1	0	0
MULTISPECIES: ClbS/DfsB family four-helix bundle proteinFUNC-18088	0	0	5	0
MULTISPECIES: Clp protease ClpXFUNC-18089	0	0	1	0
MULTISPECIES: co-chaperone GroESFUNC-18090	0	0	5	0
MULTISPECIES: co-chaperone HscBFUNC-18091	0	1	15	0
MULTISPECIES: co-chaperone YbbNFUNC-18092	3	0	12	0
MULTISPECIES: Co2+/Mg2+ efflux protein ApaGFUNC-18093	0	0	2	0
MULTISPECIES: CoA ester lyaseFUNC-18094	0	0	1	0
MULTISPECIES: CoA transferaseFUNC-18095	0	4	14	1
MULTISPECIES: CoA transferase subunit BFUNC-18096	0	0	1	0
MULTISPECIES: CoA-transferaseFUNC-18097	0	0	1	0
MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferaseFUNC-18098	2	0	10	0
MULTISPECIES: cobalamin adenosyltransferaseFUNC-18099	0	1	1	0
MULTISPECIES: cobalamin biosynthesis proteinFUNC-18100	0	0	5	0
MULTISPECIES: cobalamin biosynthesis protein CbiMFUNC-18101	0	0	1	0
MULTISPECIES: cobalamin biosynthesis protein CobNFUNC-18102	1	3	8	0
MULTISPECIES: cobalamin biosynthesis protein CobQFUNC-18103	0	0	1	0
MULTISPECIES: cobalt ABC transporterFUNC-18104	0	1	12	0
MULTISPECIES: cobalt ABC transporter ATP-binding proteinFUNC-18105	0	0	5	0
MULTISPECIES: cobalt ABC transporter substrate-binding protein CbiNFUNC-18106	0	1	0	0
MULTISPECIES: cobalt transporterFUNC-18107	0	0	2	0
MULTISPECIES: cobalt transporter CorAFUNC-18108	0	0	1	0
MULTISPECIES: cobalt-precorrin-6A reductaseFUNC-18109	0	0	2	0
MULTISPECIES: cobaltochelatase subunit CobNFUNC-18110	0	0	2	0
MULTISPECIES: cobaltochelatase subunit CobSFUNC-18111	1	0	1	0
MULTISPECIES: cobyric acid synthaseFUNC-18112	0	2	7	0
MULTISPECIES: cobyric acid synthase CobQFUNC-18113	0	0	12	0
MULTISPECIES: cobyrinic acid a,c-diamide synthaseFUNC-18114	0	1	5	0
MULTISPECIES: coenzyme A pyrophosphataseFUNC-18115	0	1	3	0
MULTISPECIES: coenzyme F390 synthetaseFUNC-18116	0	0	1	0
MULTISPECIES: coenzyme F420-0:L-glutamate ligaseFUNC-18117	0	0	1	0
MULTISPECIES: cointegrate resolution protein TFUNC-18118	0	1	1	0
MULTISPECIES: cold shock domain protein CspDFUNC-18119	0	3	8	2
MULTISPECIES: cold-shock proteinFUNC-18120	1	5	56	4
MULTISPECIES: cold-shock protein CapBFUNC-18121	0	4	9	1
MULTISPECIES: colicin V biosynthesis proteinFUNC-18122	0	1	0	0
MULTISPECIES: colicin V production protein CvpAFUNC-18123	0	0	3	0
MULTISPECIES: colicin V synthesis proteinFUNC-18124	0	0	1	0
MULTISPECIES: competence protein CglAFUNC-18125	0	0	2	0
MULTISPECIES: competence protein ComEFUNC-18126	2	0	3	0
MULTISPECIES: competence protein ComKFUNC-18127	0	0	1	0
MULTISPECIES: competence protein TfoXFUNC-18128	0	0	1	0
MULTISPECIES: conjugal transfer protein TraAFUNC-18129	0	0	1	0
MULTISPECIES: conjugal transfer protein TraG, partialFUNC-18130	0	0	1	0
MULTISPECIES: conjugal transfer protein TraHFUNC-18131	1	0	0	0
MULTISPECIES: conjugal transfer protein TraLFUNC-18132	0	0	4	0
MULTISPECIES: conjugal transfer protein TraOFUNC-18133	0	0	2	0
MULTISPECIES: conjugal transfer protein TrbDFUNC-18134	0	0	1	0
MULTISPECIES: conjugal transfer protein TrbEFUNC-18135	0	0	0	1
MULTISPECIES: conjugal transfer protein TrbF, partialFUNC-18136	0	0	1	0
MULTISPECIES: conjugative coupling factor TraD, PFGI-1 classFUNC-18137	0	0	2	0
MULTISPECIES: conjugative transfer ATPaseFUNC-18138	0	0	2	0
MULTISPECIES: copper chaperoneFUNC-18139	0	0	5	0
MULTISPECIES: copper homeostasis protein CutCFUNC-18140	0	0	11	0
MULTISPECIES: copper oxidaseFUNC-18141	0	4	19	3
MULTISPECIES: copper resistance protein BFUNC-18142	0	0	8	1
MULTISPECIES: copper resistance protein CopCFUNC-18143	0	0	1	0
MULTISPECIES: copper resistance protein CopDFUNC-18144	0	1	1	0
MULTISPECIES: copper-binding proteinFUNC-18145	0	2	3	0
MULTISPECIES: copper-translocating P-type ATPaseFUNC-18146	0	0	9	0
MULTISPECIES: coproporphyrinogen III oxidaseFUNC-18147	0	1	11	0
MULTISPECIES: CPBP family intramembrane metalloproteaseFUNC-18148	0	2	1	0
MULTISPECIES: CPBP family intramembrane metalloprotease domain-containing proteinFUNC-18149	0	0	2	0
MULTISPECIES: CPXCG motif-containing cysteine-rich proteinFUNC-18150	0	0	0	1
MULTISPECIES: creatininaseFUNC-18151	0	0	2	0
MULTISPECIES: crossover junction endodeoxyribonuclease RuvCFUNC-18152	0	0	10	0
MULTISPECIES: crotonobetainyl-CoA--carnitine CoA-transferaseFUNC-18153	0	0	10	0
MULTISPECIES: Crp/Fnr family transcriptional regulatorFUNC-18154	1	1	15	0
MULTISPECIES: CsbD family proteinFUNC-18155	0	2	9	0
MULTISPECIES: CTP synthetaseFUNC-18156	0	2	11	0
MULTISPECIES: Cu(I)-responsive transcriptional regulatorFUNC-18157	0	1	2	0
MULTISPECIES: cupinFUNC-18158	0	0	4	0
MULTISPECIES: cupin domain-containing proteinFUNC-18159	0	1	6	0
MULTISPECIES: CusA/CzcA family heavy metal efflux RND transporterFUNC-18160	0	0	6	0
MULTISPECIES: cyclic pyranopterin monophosphate synthase MoaCFUNC-18161	0	0	4	0
MULTISPECIES: cyclodextrin-binding proteinFUNC-18162	0	0	1	0
MULTISPECIES: cyclophilinFUNC-18163	0	1	3	1
MULTISPECIES: Cys-tRNA(Pro) deacylaseFUNC-18164	0	0	1	1
MULTISPECIES: cystathionine beta-lyaseFUNC-18165	0	0	9	1
MULTISPECIES: cystathionine beta-synthaseFUNC-18166	0	0	2	0
MULTISPECIES: cystathionine gamma-lyaseFUNC-18167	0	2	9	3
MULTISPECIES: cystathionine gamma-synthaseFUNC-18168	0	0	1	0
MULTISPECIES: cysteine desulfuraseFUNC-18169	0	3	21	1
MULTISPECIES: cysteine synthase BFUNC-18170	0	1	0	0
MULTISPECIES: cysteine--tRNA ligaseFUNC-18171	0	0	12	1
MULTISPECIES: cystine transporter subunitFUNC-18172	0	0	2	0
MULTISPECIES: CYTH domain-containing proteinFUNC-18173	0	0	2	0
MULTISPECIES: cytidylate kinaseFUNC-18174	0	0	10	0
MULTISPECIES: cytochrome aa3 quinol oxidase subunit IIFUNC-18175	0	0	1	0
MULTISPECIES: cytochrome bFUNC-18176	0	3	17	4
MULTISPECIES: cytochrome bc complex cytochrome b subunitFUNC-18177	0	0	3	0
MULTISPECIES: cytochrome biogenesis protein ResBFUNC-18178	0	0	3	0
MULTISPECIES: cytochrome cFUNC-18179	0	1	5	2
MULTISPECIES: cytochrome CFUNC-18180	0	0	0	1
MULTISPECIES: cytochrome c biogenesis protein CcdAFUNC-18181	1	0	0	0
MULTISPECIES: cytochrome C biogenesis protein CcdAFUNC-18182	0	0	2	0
MULTISPECIES: cytochrome c biogenesis protein CcmEFUNC-18183	0	0	0	1
MULTISPECIES: cytochrome c biogenesis protein ResBFUNC-18184	0	0	5	0
MULTISPECIES: cytochrome c nitrite reductase pentaheme subunitFUNC-18185	0	0	2	0
MULTISPECIES: cytochrome c oxidase accessory protein CcoGFUNC-18186	0	0	2	0
MULTISPECIES: cytochrome c oxidase assembly proteinFUNC-18187	1	2	22	2
MULTISPECIES: cytochrome c oxidase subunit 3FUNC-18188	0	0	1	0
MULTISPECIES: cytochrome c oxidase subunit IFUNC-18189	1	2	4	1
MULTISPECIES: cytochrome c oxidase subunit IIFUNC-18190	0	1	2	0
MULTISPECIES: cytochrome c oxidase subunit IVFUNC-18191	0	0	1	0
MULTISPECIES: cytochrome C oxidase subunit IVFUNC-18192	0	0	2	0
MULTISPECIES: cytochrome c-550 PedFFUNC-18193	0	2	7	2
MULTISPECIES: cytochrome c-type biogenesis protein CcmEFUNC-18194	0	0	3	0
MULTISPECIES: cytochrome c1 family proteinFUNC-18195	0	0	1	1
MULTISPECIES: cytochrome c4FUNC-18196	0	0	1	1
MULTISPECIES: cytochrome c5 family proteinFUNC-18197	0	3	22	1
MULTISPECIES: cytochrome D ubiquinol oxidase subunit IIFUNC-18198	0	0	1	0
MULTISPECIES: cytochrome o ubiquinol oxidaseFUNC-18199	0	0	11	0
MULTISPECIES: cytochrome o ubiquinol oxidase subunit IFUNC-18200	0	0	2	0
MULTISPECIES: cytochrome o ubiquinol oxidase subunit IIIFUNC-18201	0	0	4	0
MULTISPECIES: cytochrome o ubiquinol oxidase subunit IVFUNC-18202	0	0	3	0
MULTISPECIES: cytochrome P450FUNC-18203	1	0	3	0
MULTISPECIES: cytochrome ubiquinol oxidase subunit IFUNC-18204	0	1	4	0
MULTISPECIES: cytochrome ubiquinol oxidase subunit IIFUNC-18205	0	0	2	0
MULTISPECIES: cytochrome-c oxidase, cbb3-type subunit IFUNC-18206	0	2	12	1
MULTISPECIES: cytochrome-c oxidase, cbb3-type subunit IIIFUNC-18207	0	1	5	1
MULTISPECIES: cytoplasmic proteinFUNC-18208	0	0	1	0
MULTISPECIES: cytosine deaminaseFUNC-18209	0	0	2	0
MULTISPECIES: cytosine permeaseFUNC-18210	0	0	1	0
MULTISPECIES: cytosol aminopeptidaseFUNC-18211	0	0	1	0
MULTISPECIES: D-3-phosphoglycerate dehydrogenaseFUNC-18212	0	1	13	1
MULTISPECIES: D-alanine--D-alanine ligaseFUNC-18213	0	1	14	1
MULTISPECIES: D-alanine--D-alanine ligase AFUNC-18214	0	0	3	0
MULTISPECIES: D-alanyl-D-alanine carboxypeptidaseFUNC-18215	0	3	12	1
MULTISPECIES: D-alanyl-D-alanine endopeptidaseFUNC-18216	0	1	0	0
MULTISPECIES: D-amino acid aminotransferaseFUNC-18217	0	0	1	0
MULTISPECIES: D-amino acid dehydrogenase small subunitFUNC-18218	0	1	3	0
MULTISPECIES: D-glycerate dehydrogenaseFUNC-18219	0	0	1	0
MULTISPECIES: D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphataseFUNC-18220	0	0	1	0
MULTISPECIES: D-hexose-6-phosphate mutarotaseFUNC-18221	0	0	0	1
MULTISPECIES: D-methionine ABC transporter, ATP-binding proteinFUNC-18222	0	0	1	0
MULTISPECIES: D-ribose ABC transporter substrate-binding proteinFUNC-18223	1	0	13	0
MULTISPECIES: D-ribose pyranaseFUNC-18224	0	0	4	0
MULTISPECIES: D-tyrosyl-tRNA(Tyr) deacylaseFUNC-18225	2	2	10	0
MULTISPECIES: DAK2 domain-containing proteinFUNC-18226	0	0	1	0
MULTISPECIES: damage-inducible protein DinBFUNC-18227	0	0	2	0
MULTISPECIES: dATP pyrophosphohydrolaseFUNC-18228	0	1	0	0
MULTISPECIES: dCTP deaminaseFUNC-18229	0	0	1	0
MULTISPECIES: DDE transposaseFUNC-18230	0	1	0	0
MULTISPECIES: DEAD/DEAH box helicaseFUNC-18231	3	0	44	0
MULTISPECIES: decaprenyl-phosphate phosphoribosyltransferaseFUNC-18232	0	0	1	0
MULTISPECIES: decarboxylaseFUNC-18233	0	0	4	0
MULTISPECIES: DedA family proteinFUNC-18234	0	3	6	1
MULTISPECIES: DegT/DnrJ/EryC1/StrS family aminotransferaseFUNC-18235	2	0	6	0
MULTISPECIES: DegV domain-containing proteinFUNC-18236	0	0	1	0
MULTISPECIES: DegV family proteinFUNC-18237	0	0	2	0
MULTISPECIES: dehydrataseFUNC-18238	1	0	4	0
MULTISPECIES: dehydrogenaseFUNC-18239	0	0	7	1
MULTISPECIES: delayed-early response protein/equilibrative nucleoside transporterFUNC-18240	0	0	1	0
MULTISPECIES: delta-aminolevulinic acid dehydrataseFUNC-18241	0	0	6	0
MULTISPECIES: DeoR/GlpR family transcriptional regulatorFUNC-18242	0	0	1	0
MULTISPECIES: DeoR/GlpR transcriptional regulatorFUNC-18243	0	7	44	0
MULTISPECIES: deoxycytidine triphosphate deaminaseFUNC-18244	0	0	1	0
MULTISPECIES: deoxyguanosinetriphosphate triphosphohydrolaseFUNC-18245	0	1	1	0
MULTISPECIES: deoxyribodipyrimidine photo-lyaseFUNC-18246	1	2	3	0
MULTISPECIES: deoxyribonuclease IVFUNC-18247	0	0	2	0
MULTISPECIES: deoxyribose-phosphate aldolaseFUNC-18248	0	0	4	0
MULTISPECIES: deoxyuridine 5'-triphosphate nucleotidohydrolaseFUNC-18249	0	0	11	0
MULTISPECIES: dephospho-CoA kinaseFUNC-18250	3	1	8	0
MULTISPECIES: dethiobiotin synthaseFUNC-18251	1	1	2	0
MULTISPECIES: diacetyl reductase ((S)-acetoin forming)FUNC-18252	0	0	1	0
MULTISPECIES: diacylglycerol kinaseFUNC-18253	0	0	3	0
MULTISPECIES: diaminobutyrate acetyltransferaseFUNC-18254	0	0	1	0
MULTISPECIES: diaminohydroxyphosphoribosylaminopyrimidine deaminaseFUNC-18255	0	0	3	0
MULTISPECIES: diaminopimelate decarboxylaseFUNC-18256	0	0	3	2
MULTISPECIES: diaminopimelate epimeraseFUNC-18257	0	0	9	0
MULTISPECIES: dicarboxylate/amino acid:cation symporterFUNC-18258	0	0	4	0
MULTISPECIES: dienelactone hydrolase family proteinFUNC-18259	0	0	1	0
MULTISPECIES: diguanylate cyclaseFUNC-18260	1	2	11	0
MULTISPECIES: diguanylate cyclase response regulatorFUNC-18261	0	0	10	1
MULTISPECIES: diguanylate phosphodiesteraseFUNC-18262	0	0	1	0
MULTISPECIES: dihydrodipicolinate reductaseFUNC-18263	0	0	7	0
MULTISPECIES: dihydrodipicolinate synthase family proteinFUNC-18264	3	0	2	0
MULTISPECIES: dihydrofolate reductaseFUNC-18265	0	0	4	0
MULTISPECIES: dihydrolipoyl dehydrogenaseFUNC-18266	0	2	29	2
MULTISPECIES: dihydrolipoyllysine-residue succinyltransferaseFUNC-18267	0	1	10	1
MULTISPECIES: dihydroneopterin aldolaseFUNC-18268	0	0	3	0
MULTISPECIES: dihydroneopterin triphosphate 2'-epimeraseFUNC-18269	0	0	1	0
MULTISPECIES: dihydroorotaseFUNC-18270	1	0	6	0
MULTISPECIES: dihydroorotate dehydrogenase (quinone)FUNC-18271	0	0	5	0
MULTISPECIES: dihydroorotate dehydrogenase 2FUNC-18272	0	0	2	0
MULTISPECIES: dihydroorotate dehydrogenase electron transfer subunitFUNC-18273	0	0	1	0
MULTISPECIES: dihydroorotate oxidaseFUNC-18274	0	0	1	0
MULTISPECIES: dihydropteroate synthaseFUNC-18275	0	0	3	0
MULTISPECIES: dihydropyrimidinaseFUNC-18276	0	0	1	0
MULTISPECIES: dihydroxy-acid dehydrataseFUNC-18277	0	1	3	1
MULTISPECIES: dihydroxyacetone kinaseFUNC-18278	1	0	6	0
MULTISPECIES: dihydroxyacetone kinase subunit DhaKFUNC-18279	0	0	6	0
MULTISPECIES: dimethyl sulfoxide reductase subunit CFUNC-18280	0	0	2	0
MULTISPECIES: dimethyladenosine transferaseFUNC-18281	0	0	2	0
MULTISPECIES: dimethylglycine catabolism protein DgcAFUNC-18282	0	1	0	1
MULTISPECIES: dimethylmenaquinone methyltransferaseFUNC-18283	1	0	0	0
MULTISPECIES: dimethylsulfoxide reductase, chain BFUNC-18284	0	0	1	0
MULTISPECIES: DinB family proteinFUNC-18285	0	0	1	0
MULTISPECIES: dinucleotide-utilizing proteinFUNC-18286	0	0	1	0
MULTISPECIES: dipeptidaseFUNC-18287	0	0	2	0
MULTISPECIES: dipeptide ABC transporter ATP-binding proteinFUNC-18288	0	0	4	0
MULTISPECIES: dipeptide ABC transporter permease DppCFUNC-18289	0	0	1	0
MULTISPECIES: diphtheria toxin repressorFUNC-18290	3	0	1	0
MULTISPECIES: divalent metal cation transporterFUNC-18291	0	0	2	0
MULTISPECIES: division/cell wall cluster transcriptional repressor MraZFUNC-18292	0	0	4	0
MULTISPECIES: DksA/TraR family C4-type zinc finger proteinFUNC-18293	0	0	3	0
MULTISPECIES: DNA (cytosine-5-)-methyltransferaseFUNC-18294	0	0	1	0
MULTISPECIES: DNA alkylation response proteinFUNC-18295	0	0	0	2
MULTISPECIES: DNA cytosine methyltransferaseFUNC-18296	0	0	1	1
MULTISPECIES: DNA gyrase subunit AFUNC-18297	0	2	19	0
MULTISPECIES: DNA gyrase subunit BFUNC-18298	0	1	3	0
MULTISPECIES: DNA helicaseFUNC-18299	0	0	9	0
MULTISPECIES: DNA helicase IIFUNC-18300	0	0	1	0
MULTISPECIES: DNA helicase PcrAFUNC-18301	0	0	2	0
MULTISPECIES: DNA helicase RecQFUNC-18302	0	0	1	0
MULTISPECIES: DNA helicase RepFUNC-18303	0	0	5	0
MULTISPECIES: DNA helicase UvrDFUNC-18304	0	1	3	0
MULTISPECIES: DNA integrity scanning protein DisAFUNC-18305	0	0	2	0
MULTISPECIES: DNA ligase (NAD(+)) LigAFUNC-18306	0	0	35	1
MULTISPECIES: DNA methyltransferaseFUNC-18307	0	0	1	0
MULTISPECIES: DNA mismatch repair protein MutLFUNC-18308	0	0	4	0
MULTISPECIES: DNA mismatch repair protein MutSFUNC-18309	0	0	4	1
MULTISPECIES: DNA polymeraseFUNC-18310	0	1	7	0
MULTISPECIES: DNA polymerase IFUNC-18311	0	1	22	2
MULTISPECIES: DNA polymerase III subunit alphaFUNC-18312	2	1	21	0
MULTISPECIES: DNA polymerase III subunit betaFUNC-18313	2	2	13	0
MULTISPECIES: DNA polymerase III subunit deltaFUNC-18314	0	0	12	0
MULTISPECIES: DNA polymerase III subunit epsilonFUNC-18315	0	1	4	0
MULTISPECIES: DNA polymerase III subunit gamma and tauFUNC-18316	0	0	6	0
MULTISPECIES: DNA polymerase III subunit gamma/tauFUNC-18317	0	0	3	0
MULTISPECIES: DNA polymerase IVFUNC-18318	1	1	11	0
MULTISPECIES: DNA primaseFUNC-18319	2	0	9	0
MULTISPECIES: DNA processing protein DprAFUNC-18320	0	1	2	0
MULTISPECIES: DNA recombination protein RmuCFUNC-18321	2	0	14	0
MULTISPECIES: DNA recombination/repair protein RecAFUNC-18322	0	3	13	2
MULTISPECIES: DNA repair exonucleaseFUNC-18323	0	1	0	0
MULTISPECIES: DNA repair nucleotidyltransferaseFUNC-18324	0	0	6	0
MULTISPECIES: DNA repair protein RadAFUNC-18325	0	1	9	0
MULTISPECIES: DNA repair protein RecNFUNC-18326	0	0	1	0
MULTISPECIES: DNA repair protein RecOFUNC-18327	0	0	2	0
MULTISPECIES: DNA replication and repair protein RecFFUNC-18328	0	1	11	0
MULTISPECIES: DNA replication proteinFUNC-18329	0	0	3	0
MULTISPECIES: DNA replication shutoff proteinFUNC-18330	0	1	0	0
MULTISPECIES: DNA starvation/stationary phase protection proteinFUNC-18331	1	0	11	1
MULTISPECIES: DNA starvation/stationary phase protection protein DpsFUNC-18332	0	0	1	0
MULTISPECIES: DNA topoisomerase IFUNC-18333	0	0	18	0
MULTISPECIES: DNA topoisomerase IIIFUNC-18334	0	0	1	0
MULTISPECIES: DNA topoisomerase IV subunit AFUNC-18335	0	1	4	1
MULTISPECIES: DNA topoisomerase IV subunit BFUNC-18336	0	0	8	0
MULTISPECIES: DNA translocase FtsKFUNC-18337	0	1	1	0
MULTISPECIES: DNA-3-methyladenine glycosylase IFUNC-18338	0	0	2	0
MULTISPECIES: DNA-binding proteinFUNC-18339	1	1	18	0
MULTISPECIES: DNA-binding protein HU-betaFUNC-18340	0	0	3	0
MULTISPECIES: DNA-binding protein WhiAFUNC-18341	0	0	11	0
MULTISPECIES: DNA-binding response regulatorFUNC-18342	4	17	181	4
MULTISPECIES: DNA-binding response regulator, partialFUNC-18343	0	0	1	0
MULTISPECIES: DNA-binding transcriptional regulator FruRFUNC-18344	0	0	7	0
MULTISPECIES: DNA-binding transcriptional regulator OxyRFUNC-18345	0	0	2	0
MULTISPECIES: DNA-directed RNA polymerase sigma-70 factorFUNC-18346	0	0	3	0
MULTISPECIES: DNA-directed RNA polymerase subunit alphaFUNC-18347	0	4	59	4
MULTISPECIES: DNA-directed RNA polymerase subunit betaFUNC-18348	1	3	24	0
MULTISPECIES: DNA-directed RNA polymerase subunit beta'FUNC-18349	0	4	32	3
MULTISPECIES: DNA-directed RNA polymerase subunit omegaFUNC-18350	0	2	5	1
MULTISPECIES: DNA-formamidopyrimidine glycosylaseFUNC-18351	1	0	8	0
MULTISPECIES: DNA-processing protein DprAFUNC-18352	0	0	1	0
MULTISPECIES: DNA/RNA nuclease SfsAFUNC-18353	0	0	1	0
MULTISPECIES: DnaA regulatory inactivator HdaFUNC-18354	0	0	5	0
MULTISPECIES: dolichyl-phosphate-mannose--protein mannosyltransferaseFUNC-18355	0	0	3	0
MULTISPECIES: double-stranded uracil-DNA glycosylaseFUNC-18356	0	0	1	0
MULTISPECIES: DoxX family membrane proteinFUNC-18357	0	1	7	0
MULTISPECIES: DoxX family proteinFUNC-18358	2	2	14	1
MULTISPECIES: DSBA oxidoreductaseFUNC-18359	0	0	3	0
MULTISPECIES: DsbE family thiol:disulfide interchange proteinFUNC-18360	0	0	2	0
MULTISPECIES: dTDP-4-dehydrorhamnose 3,5-epimeraseFUNC-18361	0	0	2	0
MULTISPECIES: dTDP-4-dehydrorhamnose reductaseFUNC-18362	0	0	6	0
MULTISPECIES: dTDP-glucose 4,6-dehydrataseFUNC-18363	0	0	1	1
MULTISPECIES: dTMP kinaseFUNC-18364	0	0	5	1
MULTISPECIES: dual-specificity RNA methyltransferase RlmNFUNC-18365	0	0	2	0
MULTISPECIES: DUF1003 domain-containing proteinFUNC-18366	0	4	12	0
MULTISPECIES: DUF1007 domain-containing proteinFUNC-18367	0	0	1	0
MULTISPECIES: DUF1013 domain-containing proteinFUNC-18368	0	0	1	0
MULTISPECIES: DUF1016 domain-containing proteinFUNC-18369	0	0	1	0
MULTISPECIES: DUF1043 domain-containing proteinFUNC-18370	0	0	7	0
MULTISPECIES: DUF1049 domain-containing proteinFUNC-18371	1	0	1	0
MULTISPECIES: DUF1059 domain-containing proteinFUNC-18372	0	0	2	0
MULTISPECIES: DUF1127 domain-containing proteinFUNC-18373	0	0	0	1
MULTISPECIES: DUF1145 domain-containing proteinFUNC-18374	0	0	1	0
MULTISPECIES: DUF1161 domain-containing proteinFUNC-18375	0	2	5	0
MULTISPECIES: DUF1173 domain-containing proteinFUNC-18376	0	1	1	1
MULTISPECIES: DUF1178 domain-containing proteinFUNC-18377	0	0	1	0
MULTISPECIES: DUF1244 domain-containing proteinFUNC-18378	0	0	3	0
MULTISPECIES: DUF1249 domain-containing proteinFUNC-18379	0	0	11	0
MULTISPECIES: DUF1255 domain-containing proteinFUNC-18380	0	0	3	0
MULTISPECIES: DUF1272 domain-containing proteinFUNC-18381	0	0	4	1
MULTISPECIES: DUF1275 domain-containing proteinFUNC-18382	0	0	1	0
MULTISPECIES: DUF1287 domain-containing proteinFUNC-18383	0	0	1	0
MULTISPECIES: DUF1289 domain-containing proteinFUNC-18384	0	0	3	0
MULTISPECIES: DUF1302 domain-containing proteinFUNC-18385	0	11	24	5
MULTISPECIES: DUF1315 domain-containing proteinFUNC-18386	0	0	1	0
MULTISPECIES: DUF1328 domain-containing proteinFUNC-18387	0	0	1	0
MULTISPECIES: DUF1329 domain-containing proteinFUNC-18388	0	0	3	0
MULTISPECIES: DUF1428 domain-containing proteinFUNC-18389	0	1	0	0
MULTISPECIES: DUF1440 domain-containing proteinFUNC-18390	0	0	1	0
MULTISPECIES: DUF1508 domain-containing proteinFUNC-18391	0	0	2	0
MULTISPECIES: DUF1540 domain-containing proteinFUNC-18392	0	0	2	0
MULTISPECIES: DUF1541 domain-containing proteinFUNC-18393	0	1	0	0
MULTISPECIES: DUF1636 domain-containing proteinFUNC-18394	0	0	1	0
MULTISPECIES: DUF1653 domain-containing proteinFUNC-18395	0	0	8	0
MULTISPECIES: DUF1654 domain-containing proteinFUNC-18396	0	0	1	0
MULTISPECIES: DUF1707 domain-containing proteinFUNC-18397	0	1	17	0
MULTISPECIES: DUF1722 domain-containing proteinFUNC-18398	0	1	1	1
MULTISPECIES: DUF1725 domain-containing proteinFUNC-18399	0	1	64	0
MULTISPECIES: DUF1727 domain-containing proteinFUNC-18400	0	0	1	0
MULTISPECIES: DUF179 domain-containing proteinFUNC-18401	0	0	2	0
MULTISPECIES: DUF1820 domain-containing proteinFUNC-18402	0	0	3	0
MULTISPECIES: DUF1836 domain-containing proteinFUNC-18403	0	0	1	0
MULTISPECIES: DUF1841 domain-containing proteinFUNC-18404	0	0	1	0
MULTISPECIES: DUF1846 domain-containing proteinFUNC-18405	0	0	4	1
MULTISPECIES: DUF188 domain-containing proteinFUNC-18406	0	1	2	0
MULTISPECIES: DUF1883 domain-containing proteinFUNC-18407	0	1	2	0
MULTISPECIES: DUF1906 domain-containing proteinFUNC-18408	0	0	1	0
MULTISPECIES: DUF1963 domain-containing proteinFUNC-18409	0	0	1	0
MULTISPECIES: DUF1993 domain-containing proteinFUNC-18410	0	0	1	0
MULTISPECIES: DUF2017 domain-containing proteinFUNC-18411	2	2	4	0
MULTISPECIES: DUF2025 domain-containing proteinFUNC-18412	0	0	1	0
